,dateGMT,timeGMT,unixTime,lat,lon
0,20200107,151718,1578377838,37.516238333333,126.982956666667
1,20200107,151719,1578377839,37.516036666667,126.982861666667
2,20200107,151720,1578377840,37.51617,126.982488333333
3,20200107,151721,1578377841,37.516115,126.982248333333
4,20200107,151722,1578377842,37.516066666667,126.98202
5,20200107,151723,1578377843,37.51597,126.981565
6,20200107,151725,1578377845,37.516025,126.98077
7,20200107,151726,1578377846,37.516153333333,126.980546666667
8,20200107,151727,1578377847,37.516215,126.980326666667
9,20200107,151729,1578377849,37.516235,126.979908333333
10,20200107,151730,1578377850,37.516223333333,126.979685
11,20200107,151731,1578377851,37.516228333333,126.979406666667
12,20200107,151732,1578377852,37.51624,126.979136666667
13,20200107,151733,1578377853,37.516245,126.978855
14,20200107,151734,1578377854,37.516255,126.978563333333
15,20200107,151735,1578377855,37.516263333333,126.97828
16,20200107,151736,1578377856,37.516288333333,126.978008333333
17,20200107,151737,1578377857,37.516313333333,126.977723333333
18,20200107,151738,1578377858,37.516345,126.977435
19,20200107,151739,1578377859,37.516378333333,126.977141666667
20,20200107,151740,1578377860,37.516416666667,126.97685
21,20200107,151741,1578377861,37.516463333333,126.976556666667
22,20200107,151742,1578377862,37.516511666667,126.97627
23,20200107,151743,1578377863,37.51657,126.975986666667
24,20200107,151744,1578377864,37.516636666667,126.975701666667
25,20200107,151745,1578377865,37.516703333333,126.975413333333
26,20200107,151746,1578377866,37.51677,126.975116666667
27,20200107,151747,1578377867,37.516841666667,126.974826666667
28,20200107,151748,1578377868,37.516921666667,126.974543333333
29,20200107,151749,1578377869,37.517003333333,126.97426
30,20200107,151750,1578377870,37.517073333333,126.973971666667
31,20200107,151751,1578377871,37.517151666667,126.973693333333
32,20200107,151752,1578377872,37.51723,126.97342
33,20200107,151753,1578377873,37.517315,126.973153333333
34,20200107,151754,1578377874,37.517398333333,126.972885
35,20200107,151755,1578377875,37.517488333333,126.97262
36,20200107,151756,1578377876,37.51758,126.972358333333
37,20200107,151757,1578377877,37.517673333333,126.972096666667
38,20200107,151758,1578377878,37.517773333333,126.971835
39,20200107,151759,1578377879,37.51788,126.971573333333
40,20200107,151800,1578377880,37.517991666667,126.971326666667
41,20200107,151801,1578377881,37.518098333333,126.971073333333
42,20200107,151802,1578377882,37.518208333333,126.970815
43,20200107,151803,1578377883,37.518318333333,126.970563333333
44,20200107,151804,1578377884,37.51842,126.970315
45,20200107,151805,1578377885,37.51852,126.970073333333
46,20200107,151806,1578377886,37.518615,126.969846666667
47,20200107,151807,1578377887,37.518705,126.969631666667
48,20200107,151808,1578377888,37.518788333333,126.969428333333
49,20200107,151809,1578377889,37.518868333333,126.96924
50,20200107,151810,1578377890,37.51895,126.969058333333
51,20200107,151811,1578377891,37.519036666667,126.968881666667
52,20200107,151812,1578377892,37.519115,126.9687
53,20200107,151813,1578377893,37.519191666667,126.968516666667
54,20200107,151814,1578377894,37.519273333333,126.96833
55,20200107,151815,1578377895,37.519356666667,126.968141666667
56,20200107,151816,1578377896,37.519443333333,126.967936666667
57,20200107,151817,1578377897,37.519533333333,126.967725
58,20200107,151821,1578377901,37.519766666667,126.967006666667
59,20200107,151822,1578377902,37.51996,126.966631666667
60,20200107,151823,1578377903,37.520056666667,126.966376666667
61,20200107,151824,1578377904,37.52016,126.96609
62,20200107,151825,1578377905,37.520278333333,126.96579
63,20200107,151826,1578377906,37.520388333333,126.965508333333
64,20200107,151827,1578377907,37.520501666667,126.965233333333
