,dateGMT,timeGMT,unixTime,lat,lon
0,20200124,101252,1579828372,37.582991666667,127.049781666667
1,20200124,101254,1579828374,37.583136666667,127.049835
2,20200124,101255,1579828375,37.58322,127.049885
3,20200124,101256,1579828376,37.58332,127.049906666667
4,20200124,101257,1579828377,37.58341,127.049995
5,20200124,101258,1579828378,37.583501666667,127.050071666667
6,20200124,101259,1579828379,37.583608333333,127.050195
7,20200124,101300,1579828380,37.583703333333,127.050293333333
8,20200124,101301,1579828381,37.583903333333,127.050466666667
9,20200124,101302,1579828382,37.583998333333,127.050546666667
10,20200124,101304,1579828384,37.584105,127.050701666667
11,20200124,101305,1579828385,37.584163333333,127.050801666667
12,20200124,101306,1579828386,37.58423,127.050906666667
13,20200124,101307,1579828387,37.58429,127.050993333333
14,20200124,101308,1579828388,37.584385,127.051088333333
15,20200124,101309,1579828389,37.584495,127.051296666667
16,20200124,101310,1579828390,37.584581666667,127.051401666667
17,20200124,101311,1579828391,37.584641666667,127.051543333333
18,20200124,101312,1579828392,37.584721666667,127.051656666667
19,20200124,101313,1579828393,37.584836666667,127.05174
20,20200124,101314,1579828394,37.584968333333,127.051821666667
21,20200124,101315,1579828395,37.585066666667,127.0519
22,20200124,101316,1579828396,37.585173333333,127.051966666667
23,20200124,101317,1579828397,37.585281666667,127.052035
24,20200124,101318,1579828398,37.585375,127.052121666667
25,20200124,101319,1579828399,37.585476666667,127.052195
26,20200124,101320,1579828400,37.585586666667,127.05226
27,20200124,101321,1579828401,37.585681666667,127.052331666667
28,20200124,101322,1579828402,37.585768333333,127.052405
29,20200124,101323,1579828403,37.585868333333,127.052478333333
30,20200124,101324,1579828404,37.585983333333,127.052555
31,20200124,101325,1579828405,37.586085,127.052635
32,20200124,101326,1579828406,37.586185,127.052711666667
33,20200124,101327,1579828407,37.586276666667,127.052788333333
34,20200124,101328,1579828408,37.586358333333,127.052863333333
35,20200124,101329,1579828409,37.586445,127.05294
36,20200124,101330,1579828410,37.586526666667,127.053021666667
37,20200124,101331,1579828411,37.58661,127.0531
38,20200124,101332,1579828412,37.586686666667,127.053176666667
39,20200124,101333,1579828413,37.586766666667,127.053256666667
40,20200124,101334,1579828414,37.586838333333,127.053323333333
41,20200124,101335,1579828415,37.586906666667,127.053396666667
42,20200124,101336,1579828416,37.586976666667,127.053473333333
43,20200124,101337,1579828417,37.587055,127.053553333333
44,20200124,101338,1579828418,37.587151666667,127.053641666667
45,20200124,101339,1579828419,37.58724,127.053743333333
46,20200124,101340,1579828420,37.58732,127.053855
47,20200124,101341,1579828421,37.587408333333,127.053976666667
48,20200124,101342,1579828422,37.587496666667,127.054105
49,20200124,101343,1579828423,37.587591666667,127.054233333333
50,20200124,101344,1579828424,37.587685,127.054368333333
51,20200124,101345,1579828425,37.587776666667,127.054508333333
52,20200124,101347,1579828427,37.588141666667,127.055245
53,20200124,101348,1579828428,37.588028333333,127.054945
54,20200124,101349,1579828429,37.58811,127.055093333333
55,20200124,101350,1579828430,37.588241666667,127.055375
56,20200124,101351,1579828431,37.588303333333,127.055518333333
57,20200124,101352,1579828432,37.588378333333,127.055658333333
58,20200124,101353,1579828433,37.588465,127.055785
59,20200124,101354,1579828434,37.588543333333,127.055908333333
60,20200124,101355,1579828435,37.588625,127.056016666667
61,20200124,101356,1579828436,37.588691666667,127.056126666667
62,20200124,101357,1579828437,37.588755,127.056228333333
63,20200124,101358,1579828438,37.588811666667,127.056326666667
64,20200124,101359,1579828439,37.588866666667,127.056423333333
65,20200124,101400,1579828440,37.588976666667,127.056616666667
66,20200124,101401,1579828441,37.589061666667,127.056826666667
67,20200124,101403,1579828443,37.589101666667,127.05691
68,20200124,101405,1579828445,37.589171666667,127.05699
69,20200124,101407,1579828447,37.589258333333,127.05706
70,20200124,101409,1579828449,37.589336666667,127.057231666667
71,20200124,101411,1579828451,37.589365,127.057328333333
72,20200124,101414,1579828454,37.589375,127.057428333333
73,20200124,101418,1579828458,37.589388333333,127.05753
74,20200124,101425,1579828465,37.589188333333,127.057595
75,20200124,101427,1579828467,37.589128333333,127.05766
76,20200124,101433,1579828473,37.589193333333,127.057605
77,20200124,101436,1579828476,37.589263333333,127.057541666667
78,20200124,101440,1579828480,37.58934,127.057461666667
79,20200124,101444,1579828484,37.58938,127.057365
80,20200124,101446,1579828486,37.589401666667,127.057253333333
81,20200124,101450,1579828490,37.589388333333,127.057148333333
82,20200124,101515,1579828515,37.589365,127.05724
83,20200124,101529,1579828529,37.58935,127.057328333333
84,20200124,101540,1579828540,37.589413333333,127.057385
85,20200124,101552,1579828552,37.589475,127.057438333333
86,20200124,101603,1579828563,37.589516666667,127.057355
87,20200124,101606,1579828566,37.589558333333,127.057278333333
88,20200124,101609,1579828569,37.589608333333,127.05719
89,20200124,101612,1579828572,37.58967,127.057125
90,20200124,101616,1579828576,37.589723333333,127.05705
91,20200124,101620,1579828580,37.58977,127.05698
92,20200124,101629,1579828589,37.589798333333,127.05687
93,20200124,101639,1579828599,37.589718333333,127.056831666667
94,20200124,101655,1579828615,37.589628333333,127.056911666667
95,20200124,101659,1579828619,37.589563333333,127.056993333333
96,20200124,101704,1579828624,37.589585,127.057093333333
97,20200124,101714,1579828634,37.589555,127.057185
98,20200124,101717,1579828637,37.589628333333,127.057146666667
99,20200124,101729,1579828649,37.589565,127.057225
100,20200124,101732,1579828652,37.589548333333,127.057333333333
101,20200124,101735,1579828655,37.589518333333,127.057418333333
102,20200124,101757,1579828677,37.589601666667,127.057351666667
103,20200124,101759,1579828679,37.589591666667,127.057523333333
104,20200124,101801,1579828681,37.589545,127.057641666667
105,20200124,101807,1579828687,37.589473333333,127.057618333333
106,20200124,101813,1579828693,37.589401666667,127.057681666667
107,20200124,101818,1579828698,37.589376666667,127.057768333333
108,20200124,101821,1579828701,37.589341666667,127.05786
109,20200124,101829,1579828709,37.589381666667,127.057938333333
110,20200124,101837,1579828717,37.5893,127.057938333333
111,20200124,101849,1579828729,37.589208333333,127.057931666667
