,dateGMT,timeGMT,unixTime,lat,lon
0,20190820,152958,1566282598,37.537876666667,126.941076666667
1,20190820,153006,1566282606,37.537935,126.941021666667
2,20190820,153016,1566282616,37.537998333333,126.940971666667
3,20190820,153024,1566282624,37.538081666667,126.940926666667
4,20190820,153030,1566282630,37.538131666667,126.94086
5,20190820,153037,1566282637,37.538195,126.940813333333
6,20190820,153044,1566282644,37.538268333333,126.94079
7,20190820,153053,1566282653,37.538328333333,126.940728333333
8,20190820,153101,1566282661,37.538396666667,126.94067
9,20190820,153108,1566282668,37.538468333333,126.940628333333
10,20190820,153115,1566282675,37.538545,126.940598333333
11,20190820,153121,1566282681,37.538601666667,126.940541666667
12,20190820,153127,1566282687,37.538668333333,126.940491666667
13,20190820,153138,1566282698,37.538731666667,126.940415
14,20190820,153145,1566282705,37.5388,126.94037
15,20190820,153154,1566282714,37.538866666667,126.940335
16,20190820,153200,1566282720,37.538931666667,126.94028
17,20190820,153208,1566282728,37.539005,126.940245
18,20190820,153215,1566282735,37.539065,126.940186666667
19,20190820,153223,1566282743,37.539136666667,126.940146666667
20,20190820,153230,1566282750,37.539201666667,126.94008
21,20190820,153237,1566282757,37.539273333333,126.94003
22,20190820,153247,1566282767,37.539338333333,126.93997
23,20190820,153254,1566282774,37.539406666667,126.939923333333
24,20190820,153259,1566282779,37.539458333333,126.939855
25,20190820,153305,1566282785,37.53954,126.939846666667
26,20190820,153313,1566282793,37.539598333333,126.939785
27,20190820,153319,1566282799,37.539655,126.939721666667
28,20190820,153325,1566282805,37.539708333333,126.93964
29,20190820,153333,1566282813,37.539776666667,126.939598333333
30,20190820,153341,1566282821,37.539838333333,126.939538333333
31,20190820,153346,1566282826,37.539896666667,126.939483333333
32,20190820,153353,1566282833,37.539963333333,126.9394
33,20190820,153359,1566282839,37.540035,126.939345
34,20190820,153407,1566282847,37.540105,126.9393
35,20190820,153415,1566282855,37.540163333333,126.93924
36,20190820,153422,1566282862,37.540218333333,126.939166666667
37,20190820,153429,1566282869,37.540263333333,126.939095
38,20190820,153433,1566282873,37.540311666667,126.939013333333
39,20190820,153442,1566282882,37.540353333333,126.93893
40,20190820,153448,1566282888,37.540411666667,126.93887
41,20190820,153454,1566282894,37.540465,126.938796666667
42,20190820,153500,1566282900,37.540513333333,126.938728333333
43,20190820,153508,1566282908,37.540563333333,126.938638333333
44,20190820,153515,1566282915,37.540593333333,126.938555
45,20190820,153521,1566282921,37.540631666667,126.938476666667
46,20190820,153528,1566282928,37.54068,126.93841
