num,dateGMT,timeGMT,unixTime,lat,lon
175,20190816,122425,1565925865,37.435355,127.001781666667
176,20190816,122426,1565925866,37.43518,127.001871666667
177,20190816,122427,1565925867,37.435005,127.001971666667
178,20190816,122428,1565925868,37.43482,127.002068333333
179,20190816,122429,1565925869,37.434651666667,127.002166666667
180,20190816,122430,1565925870,37.434486666667,127.00226
181,20190816,122431,1565925871,37.434325,127.00235
182,20190816,122432,1565925872,37.43416,127.002423333333
183,20190816,122433,1565925873,37.433993333333,127.002493333333
184,20190816,122434,1565925874,37.433826666667,127.002538333333
185,20190816,122435,1565925875,37.433661666667,127.002576666667
186,20190816,122436,1565925876,37.433483333333,127.002601666667
187,20190816,122437,1565925877,37.433306666667,127.00262
188,20190816,122438,1565925878,37.433131666667,127.00262
189,20190816,122439,1565925879,37.43295,127.002623333333
190,20190816,122440,1565925880,37.432773333333,127.002638333333
191,20190816,122441,1565925881,37.43258,127.002608333333
192,20190816,122442,1565925882,37.432396666667,127.00258
193,20190816,122443,1565925883,37.432211666667,127.002533333333
194,20190816,122444,1565925884,37.432028333333,127.002483333333
195,20190816,122445,1565925885,37.43185,127.002416666667
196,20190816,122446,1565925886,37.431671666667,127.002333333333
197,20190816,122447,1565925887,37.4315,127.002256666667
198,20190816,122448,1565925888,37.431333333333,127.002183333333
199,20190816,122449,1565925889,37.43118,127.002111666667
200,20190816,122450,1565925890,37.431028333333,127.002051666667
201,20190816,122451,1565925891,37.430873333333,127.001985
202,20190816,122452,1565925892,37.43072,127.001916666667
203,20190816,122453,1565925893,37.430571666667,127.00185
204,20190816,122454,1565925894,37.430428333333,127.001783333333
205,20190816,122455,1565925895,37.43028,127.00171
206,20190816,122456,1565925896,37.430141666667,127.001646666667
207,20190816,122457,1565925897,37.430005,127.001576666667
208,20190816,122458,1565925898,37.429863333333,127.00151
209,20190816,122459,1565925899,37.429725,127.00144
210,20190816,122500,1565925900,37.429585,127.00138
211,20190816,122501,1565925901,37.42945,127.001321666667
212,20190816,122502,1565925902,37.429306666667,127.001261666667
213,20190816,122503,1565925903,37.429171666667,127.001196666667
214,20190816,122504,1565925904,37.429033333333,127.00114
215,20190816,122505,1565925905,37.428875,127.00108
216,20190816,122506,1565925906,37.428706666667,127.001015
217,20190816,122507,1565925907,37.428538333333,127.00095
218,20190816,122508,1565925908,37.428371666667,127.000883333333
219,20190816,122509,1565925909,37.428193333333,127.000805
220,20190816,122510,1565925910,37.428011666667,127.000741666667
221,20190816,122511,1565925911,37.427825,127.000645
222,20190816,122512,1565925912,37.42764,127.000536666667
223,20190816,122513,1565925913,37.427445,127.00043
224,20190816,122514,1565925914,37.427246666667,127.000356666667
225,20190816,122515,1565925915,37.427043333333,127.000246666667
226,20190816,122516,1565925916,37.426833333333,127.000156666667
227,20190816,122517,1565925917,37.426635,127.000065
228,20190816,122518,1565925918,37.42644,126.999981666667
229,20190816,122519,1565925919,37.42624,126.999883333333
230,20190816,122520,1565925920,37.426041666667,126.999756666667
231,20190816,122521,1565925921,37.425836666667,126.999616666667
232,20190816,122522,1565925922,37.425645,126.999485
233,20190816,122523,1565925923,37.425458333333,126.999343333333
234,20190816,122524,1565925924,37.425271666667,126.999178333333
235,20190816,122525,1565925925,37.4251,126.999031666667
236,20190816,122526,1565925926,37.424915,126.998893333333
237,20190816,122527,1565925927,37.424735,126.998746666667
238,20190816,122528,1565925928,37.424563333333,126.998585
239,20190816,122529,1565925929,37.424395,126.998426666667
240,20190816,122530,1565925930,37.42422,126.998276666667
241,20190816,122531,1565925931,37.424045,126.998125
242,20190816,122532,1565925932,37.423873333333,126.997986666667
243,20190816,122533,1565925933,37.423706666667,126.997853333333
244,20190816,122534,1565925934,37.423551666667,126.99774
245,20190816,122535,1565925935,37.42341,126.997616666667
246,20190816,122536,1565925936,37.423276666667,126.997496666667
247,20190816,122537,1565925937,37.42314,126.997383333333
248,20190816,122538,1565925938,37.423001666667,126.99728
249,20190816,122539,1565925939,37.422866666667,126.997173333333
250,20190816,122540,1565925940,37.422736666667,126.997071666667
251,20190816,122541,1565925941,37.422626666667,126.996958333333
252,20190816,122542,1565925942,37.42252,126.996861666667
253,20190816,122543,1565925943,37.4224,126.996758333333
254,20190816,122544,1565925944,37.422278333333,126.996643333333
255,20190816,122545,1565925945,37.422153333333,126.996536666667
256,20190816,122546,1565925946,37.422025,126.996441666667
257,20190816,122547,1565925947,37.421903333333,126.996345
258,20190816,122548,1565925948,37.421795,126.996246666667
259,20190816,122549,1565925949,37.42169,126.996143333333
260,20190816,122550,1565925950,37.421581666667,126.996043333333
261,20190816,122551,1565925951,37.421475,126.99594
262,20190816,122552,1565925952,37.421403333333,126.995791666667
263,20190816,122553,1565925953,37.421311666667,126.995666666667
264,20190816,122554,1565925954,37.42119,126.995576666667
265,20190816,122555,1565925955,37.421066666667,126.995478333333
266,20190816,122556,1565925956,37.420928333333,126.995371666667
267,20190816,122557,1565925957,37.420783333333,126.99526
268,20190816,122558,1565925958,37.42065,126.99515
269,20190816,122559,1565925959,37.42052,126.995028333333
270,20190816,122600,1565925960,37.420371666667,126.994905
271,20190816,122601,1565925961,37.420211666667,126.99479
272,20190816,122602,1565925962,37.420005,126.994701666667
273,20190816,122603,1565925963,37.419848333333,126.994563333333
274,20190816,122604,1565925964,37.419691666667,126.994435
275,20190816,122605,1565925965,37.419533333333,126.994298333333
276,20190816,122606,1565925966,37.419385,126.994168333333
277,20190816,122607,1565925967,37.419228333333,126.994045
