,dateGMT,timeGMT,unixTime,lat,lon
0,20200116,090413,1579133053,37.502153333333,126.892281666667
1,20200116,090414,1579133054,37.502,126.892375
2,20200116,090415,1579133055,37.501871666667,126.892413333333
3,20200116,090416,1579133056,37.5017,126.892486666667
4,20200116,090417,1579133057,37.501558333333,126.8925
5,20200116,090418,1579133058,37.501376666667,126.892493333333
6,20200116,090419,1579133059,37.501208333333,126.892531666667
7,20200116,090420,1579133060,37.501061666667,126.892525
8,20200116,090421,1579133061,37.500951666667,126.89256
9,20200116,090422,1579133062,37.500828333333,126.892588333333
10,20200116,090423,1579133063,37.500686666667,126.892626666667
11,20200116,090424,1579133064,37.50054,126.892653333333
12,20200116,090425,1579133065,37.500316666667,126.89247
13,20200116,090426,1579133066,37.500428333333,126.892398333333
14,20200116,090428,1579133068,37.500288333333,126.892281666667
15,20200116,090430,1579133070,37.500046666667,126.892291666667
16,20200116,090431,1579133071,37.499918333333,126.892226666667
17,20200116,090432,1579133072,37.499733333333,126.892161666667
18,20200116,090433,1579133073,37.499583333333,126.892171666667
19,20200116,090434,1579133074,37.499401666667,126.892133333333
20,20200116,090435,1579133075,37.499271666667,126.892301666667
21,20200116,090436,1579133076,37.499103333333,126.892298333333
22,20200116,090437,1579133077,37.498925,126.892331666667
23,20200116,090438,1579133078,37.498743333333,126.892386666667
24,20200116,090439,1579133079,37.498583333333,126.892458333333
25,20200116,090440,1579133080,37.498425,126.892508333333
26,20200116,090442,1579133082,37.498103333333,126.892831666667
27,20200116,090443,1579133083,37.497966666667,126.89289
28,20200116,090444,1579133084,37.49781,126.892931666667
29,20200116,090445,1579133085,37.497651666667,126.892973333333
30,20200116,090446,1579133086,37.497486666667,126.893005
31,20200116,090447,1579133087,37.497331666667,126.893041666667
32,20200116,090448,1579133088,37.497175,126.893075
33,20200116,090449,1579133089,37.497023333333,126.893101666667
34,20200116,090450,1579133090,37.496866666667,126.89314
35,20200116,090451,1579133091,37.496703333333,126.893178333333
36,20200116,090452,1579133092,37.49653,126.893226666667
37,20200116,090453,1579133093,37.496341666667,126.893271666667
38,20200116,090454,1579133094,37.496178333333,126.893306666667
39,20200116,090455,1579133095,37.496013333333,126.89335
40,20200116,090456,1579133096,37.495866666667,126.89338
41,20200116,090457,1579133097,37.495715,126.893426666667
42,20200116,090458,1579133098,37.495593333333,126.893448333333
43,20200116,090459,1579133099,37.495493333333,126.893488333333
44,20200116,090500,1579133100,37.495386666667,126.89356
45,20200116,090501,1579133101,37.495281666667,126.893645
46,20200116,090502,1579133102,37.495165,126.893728333333
47,20200116,090503,1579133103,37.495073333333,126.893775
48,20200116,090504,1579133104,37.494961666667,126.893858333333
49,20200116,090505,1579133105,37.494853333333,126.893941666667
50,20200116,090506,1579133106,37.494733333333,126.89404
51,20200116,090507,1579133107,37.494616666667,126.894125
52,20200116,090508,1579133108,37.494525,126.894193333333
53,20200116,090509,1579133109,37.494433333333,126.894255
54,20200116,090510,1579133110,37.494353333333,126.894293333333
55,20200116,090511,1579133111,37.494275,126.894338333333
56,20200116,090512,1579133112,37.4942,126.894381666667
57,20200116,090513,1579133113,37.494128333333,126.894416666667
58,20200116,090514,1579133114,37.49406,126.894451666667
59,20200116,090515,1579133115,37.493975,126.894513333333
60,20200116,090517,1579133117,37.493896666667,126.894556666667
61,20200116,090524,1579133124,37.49387,126.894663333333
62,20200116,090527,1579133127,37.493763333333,126.894671666667
63,20200116,090532,1579133132,37.493851666667,126.894681666667
64,20200116,090538,1579133138,37.493938333333,126.89467
65,20200116,090621,1579133181,37.493866666667,126.894738333333
66,20200116,090623,1579133183,37.493781666667,126.894748333333
67,20200116,090625,1579133185,37.493663333333,126.89475
68,20200116,090627,1579133187,37.493555,126.89481
69,20200116,090629,1579133189,37.493445,126.894866666667
70,20200116,090630,1579133190,37.493373333333,126.894891666667
71,20200116,090631,1579133191,37.493283333333,126.894928333333
72,20200116,090632,1579133192,37.493176666667,126.894981666667
73,20200116,090633,1579133193,37.493053333333,126.895043333333
74,20200116,090634,1579133194,37.492903333333,126.895125
75,20200116,090635,1579133195,37.492721666667,126.895218333333
76,20200116,090636,1579133196,37.492368333333,126.895383333333
77,20200116,090637,1579133197,37.492105,126.895508333333
78,20200116,090638,1579133198,37.49184,126.895618333333
79,20200116,090639,1579133199,37.491601666667,126.895705
80,20200116,090640,1579133200,37.491356666667,126.895806666667
81,20200116,090641,1579133201,37.491138333333,126.895893333333
82,20200116,090642,1579133202,37.490916666667,126.895986666667
83,20200116,090643,1579133203,37.490705,126.896055
84,20200116,090644,1579133204,37.490485,126.896116666667
85,20200116,090645,1579133205,37.490271666667,126.896178333333
86,20200116,090646,1579133206,37.490051666667,126.896246666667
87,20200116,090647,1579133207,37.489835,126.896321666667
88,20200116,090648,1579133208,37.489648333333,126.896381666667
89,20200116,090649,1579133209,37.489443333333,126.896455
90,20200116,090650,1579133210,37.48925,126.896538333333
91,20200116,090651,1579133211,37.489065,126.896616666667
92,20200116,090652,1579133212,37.488876666667,126.8967
